Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,Region,Manufacturer,City
CA-2020-01262,2022-07-10 17:18:02.341170592,First Class,CUST-1262,Customer 1262,Corporate,New York,Furniture,Chairs,299.94,7,0.2,66.93,East,Lenovo,Rochester
CA-2020-01263,2022-07-11 10:49:45.892946480,Second Class,CUST-1263,Customer 1263,Consumer,California,Technology,Machines,450.61,9,0.2,-41.54,West,Lenovo,San Francisco
CA-2020-01264,2022-07-12 04:21:29.444722368,Second Class,CUST-1264,Customer 1264,Consumer,Texas,Furniture,Chairs,13.6,2,0.33,-46.9,Central,Dell,Houston
CA-2020-01265,2022-07-12 21:53:12.996498256,Standard Class,CUST-1265,Customer 1265,Home Office,Florida,Office Supplies,Storage,246.06,6,0.13,73.12,South,Lenovo,Miami
CA-2020-01266,2022-07-13 15:24:56.548274144,Same Day,CUST-1266,Customer 1266,Consumer,Texas,Technology,Machines,325.55,4,0.1,141.51,Central,Samsung,Dallas
CA-2020-01267,2022-07-14 08:56:40.100050032,Same Day,CUST-1267,Customer 1267,Home Office,New York,Furniture,Chairs,210.01,6,0.15,178.68,East,HP,Buffalo
CA-2020-01268,2022-07-15 02:28:23.651825920,First Class,CUST-1268,Customer 1268,Consumer,California,Furniture,Furnishings,245.0,5,0.05,85.07,West,HP,San Diego
CA-2020-01269,2022-07-15 20:00:07.203601808,Standard Class,CUST-1269,Customer 1269,Corporate,Texas,Office Supplies,Binders,208.39,8,0.16,-40.05,Central,Microsoft,Dallas
CA-2020-01270,2022-07-16 13:31:50.755377696,Same Day,CUST-1270,Customer 1270,Corporate,Illinois,Office Supplies,Storage,147.39,4,0.42,-37.3,Central,Samsung,Chicago
CA-2020-01271,2022-07-17 07:03:34.307153584,Same Day,CUST-1271,Customer 1271,Corporate,Illinois,Technology,Accessories,149.79,1,0.36,76.9,Central,Microsoft,Naperville
CA-2020-01272,2022-07-18 00:35:17.858929472,Second Class,CUST-1272,Customer 1272,Corporate,California,Office Supplies,Storage,483.81,1,0.32,101.2,West,Lenovo,San Diego
CA-2020-01273,2022-07-18 18:07:01.410705360,Standard Class,CUST-1273,Customer 1273,Home Office,Texas,Office Supplies,Paper,278.17,2,0.09,48.7,Central,Lenovo,Houston
CA-2020-01274,2022-07-19 11:38:44.962481248,Same Day,CUST-1274,Customer 1274,Consumer,New York,Office Supplies,Labels,239.4,5,0.09,132.28,East,Apple,Rochester
CA-2020-01275,2022-07-20 05:10:28.514257136,Standard Class,CUST-1275,Customer 1275,Corporate,California,Furniture,Tables,79.67,3,0.0,70.57,West,Samsung,San Francisco
CA-2020-01276,2022-07-20 22:42:12.066033024,Same Day,CUST-1276,Customer 1276,Home Office,Illinois,Technology,Machines,389.55,7,0.43,41.19,Central,Dell,Naperville
CA-2020-01277,2022-07-21 16:13:55.617808912,Second Class,CUST-1277,Customer 1277,Home Office,Florida,Office Supplies,Storage,468.33,2,0.4,74.69,South,HP,Orlando
CA-2020-01278,2022-07-22 09:45:39.169584800,Standard Class,CUST-1278,Customer 1278,Corporate,California,Office Supplies,Labels,299.1,5,0.26,-56.32,West,Microsoft,San Diego
CA-2020-01279,2022-07-23 03:17:22.721360688,Standard Class,CUST-1279,Customer 1279,Corporate,Florida,Technology,Phones,310.9,1,0.2,118.17,South,Microsoft,Miami
CA-2020-01280,2022-07-23 20:49:06.273136576,Same Day,CUST-1280,Customer 1280,Consumer,California,Technology,Phones,201.28,5,0.3,-92.58,West,Microsoft,Los Angeles
CA-2020-01281,2022-07-24 14:20:49.824912464,First Class,CUST-1281,Customer 1281,Home Office,Illinois,Furniture,Furnishings,269.05,4,0.18,-55.17,Central,Samsung,Chicago
CA-2020-01282,2022-07-25 07:52:33.376688352,Standard Class,CUST-1282,Customer 1282,Corporate,California,Office Supplies,Storage,436.13,4,0.44,114.34,West,Dell,San Francisco
CA-2020-01283,2022-07-26 01:24:16.928464240,First Class,CUST-1283,Customer 1283,Corporate,Illinois,Technology,Copiers,403.22,4,0.23,-46.47,Central,Apple,Naperville
CA-2020-01284,2022-07-26 18:56:00.480240128,Standard Class,CUST-1284,Customer 1284,Home Office,Illinois,Office Supplies,Labels,378.17,2,0.28,-92.88,Central,Microsoft,Springfield
CA-2020-01285,2022-07-27 12:27:44.032016016,Standard Class,CUST-1285,Customer 1285,Corporate,New York,Furniture,Bookcases,167.68,7,0.41,150.52,East,Apple,Rochester
CA-2020-01286,2022-07-28 05:59:27.583791904,Second Class,CUST-1286,Customer 1286,Corporate,Texas,Office Supplies,Binders,455.53,4,0.19,92.89,Central,Dell,Dallas
CA-2020-01287,2022-07-28 23:31:11.135567792,Same Day,CUST-1287,Customer 1287,Corporate,New York,Technology,Copiers,17.0,1,0.3,87.55,East,Lenovo,Rochester
CA-2020-01288,2022-07-29 17:02:54.687343680,Standard Class,CUST-1288,Customer 1288,Corporate,Texas,Technology,Copiers,267.99,1,0.33,-16.48,Central,Samsung,Houston
CA-2020-01289,2022-07-30 10:34:38.239119568,Standard Class,CUST-1289,Customer 1289,Home Office,California,Furniture,Bookcases,200.89,4,0.28,1.15,West,Samsung,San Francisco
CA-2020-01290,2022-07-31 04:06:21.790895456,First Class,CUST-1290,Customer 1290,Consumer,Illinois,Office Supplies,Storage,67.27,5,0.25,-86.06,Central,Samsung,Springfield
CA-2020-01291,2022-07-31 21:38:05.342671344,Standard Class,CUST-1291,Customer 1291,Corporate,Illinois,Office Supplies,Paper,285.94,3,0.13,-2.2,Central,Microsoft,Chicago
CA-2020-01292,2022-08-01 15:09:48.894447232,First Class,CUST-1292,Customer 1292,Consumer,Texas,Technology,Machines,302.32,4,0.21,14.34,Central,Samsung,Houston
CA-2020-01293,2022-08-02 08:41:32.446223120,First Class,CUST-1293,Customer 1293,Consumer,Illinois,Technology,Accessories,52.8,8,0.44,16.67,Central,HP,Chicago
CA-2020-01294,2022-08-03 02:13:15.997999008,Same Day,CUST-1294,Customer 1294,Consumer,Illinois,Office Supplies,Paper,454.96,8,0.17,92.63,Central,Microsoft,Springfield
CA-2020-01295,2022-08-03 19:44:59.549774896,Same Day,CUST-1295,Customer 1295,Corporate,Florida,Technology,Machines,221.55,8,0.07,132.0,South,HP,Orlando
CA-2020-01296,2022-08-04 13:16:43.101550784,First Class,CUST-1296,Customer 1296,Home Office,New York,Furniture,Chairs,65.31,7,0.43,129.28,East,Dell,New York City
CA-2020-01297,2022-08-05 06:48:26.653326672,Second Class,CUST-1297,Customer 1297,Consumer,Illinois,Furniture,Tables,220.22,3,0.4,28.41,Central,Apple,Naperville
CA-2020-01298,2022-08-06 00:20:10.205102560,Second Class,CUST-1298,Customer 1298,Consumer,Texas,Office Supplies,Labels,160.9,2,0.21,-5.78,Central,Lenovo,Austin
CA-2020-01299,2022-08-06 17:51:53.756878448,First Class,CUST-1299,Customer 1299,Home Office,Texas,Office Supplies,Paper,189.94,1,0.36,175.27,Central,Samsung,Dallas
CA-2020-01300,2022-08-07 11:23:37.308654336,First Class,CUST-1300,Customer 1300,Consumer,New York,Technology,Machines,100.08,3,0.48,70.71,East,Dell,Rochester
CA-2020-01301,2022-08-08 04:55:20.860430224,First Class,CUST-1301,Customer 1301,Consumer,California,Office Supplies,Labels,331.9,8,0.42,-46.83,West,Apple,San Francisco
CA-2020-01302,2022-08-08 22:27:04.412206112,Second Class,CUST-1302,Customer 1302,Consumer,Florida,Technology,Accessories,143.41,3,0.03,136.34,South,Microsoft,Miami
CA-2020-01303,2022-08-09 15:58:47.963982000,Same Day,CUST-1303,Customer 1303,Corporate,Illinois,Technology,Accessories,406.21,5,0.3,185.62,Central,Samsung,Chicago
CA-2020-01304,2022-08-10 09:30:31.515757888,First Class,CUST-1304,Customer 1304,Consumer,Texas,Furniture,Bookcases,61.65,3,0.39,191.95,Central,Samsung,Dallas
CA-2020-01305,2022-08-11 03:02:15.067533776,Second Class,CUST-1305,Customer 1305,Consumer,Illinois,Furniture,Chairs,391.45,2,0.18,1.68,Central,Lenovo,Springfield
CA-2020-01306,2022-08-11 20:33:58.619309664,Standard Class,CUST-1306,Customer 1306,Consumer,Texas,Technology,Machines,291.04,7,0.16,-99.02,Central,Apple,Dallas
CA-2020-01307,2022-08-12 14:05:42.171085552,Same Day,CUST-1307,Customer 1307,Home Office,Texas,Furniture,Bookcases,471.76,4,0.29,11.04,Central,HP,Dallas
CA-2020-01308,2022-08-13 07:37:25.722861440,First Class,CUST-1308,Customer 1308,Consumer,California,Furniture,Chairs,270.81,6,0.46,-59.38,West,Apple,San Diego
CA-2020-01309,2022-08-14 01:09:09.274637328,Standard Class,CUST-1309,Customer 1309,Corporate,California,Technology,Machines,401.25,7,0.21,-17.53,West,HP,Los Angeles
CA-2020-01310,2022-08-14 18:40:52.826413216,First Class,CUST-1310,Customer 1310,Home Office,California,Technology,Accessories,96.95,4,0.01,-14.61,West,Dell,Los Angeles
CA-2020-01311,2022-08-15 12:12:36.378189104,Standard Class,CUST-1311,Customer 1311,Corporate,Texas,Furniture,Furnishings,370.72,7,0.48,-43.58,Central,Dell,Austin
CA-2020-01312,2022-08-16 05:44:19.929964992,Standard Class,CUST-1312,Customer 1312,Corporate,Illinois,Technology,Phones,409.57,1,0.14,70.45,Central,Microsoft,Naperville
CA-2020-01313,2022-08-16 23:16:03.481740880,Second Class,CUST-1313,Customer 1313,Corporate,California,Office Supplies,Binders,299.27,5,0.39,127.75,West,Apple,San Francisco
CA-2020-01314,2022-08-17 16:47:47.033516768,First Class,CUST-1314,Customer 1314,Corporate,California,Office Supplies,Labels,268.95,3,0.16,178.63,West,Apple,Los Angeles
CA-2020-01315,2022-08-18 10:19:30.585292656,Standard Class,CUST-1315,Customer 1315,Consumer,Illinois,Technology,Copiers,268.8,8,0.35,-99.07,Central,Apple,Chicago
CA-2020-01316,2022-08-19 03:51:14.137068544,Second Class,CUST-1316,Customer 1316,Home Office,Texas,Technology,Phones,449.65,8,0.26,194.67,Central,Microsoft,Austin
CA-2020-01317,2022-08-19 21:22:57.688844416,Second Class,CUST-1317,Customer 1317,Home Office,New York,Office Supplies,Storage,65.62,2,0.37,-98.13,East,HP,Rochester
CA-2020-01318,2022-08-20 14:54:41.240620304,Same Day,CUST-1318,Customer 1318,Consumer,New York,Technology,Machines,145.6,6,0.44,-84.92,East,Microsoft,Buffalo
CA-2020-01319,2022-08-21 08:26:24.792396192,Standard Class,CUST-1319,Customer 1319,Consumer,Illinois,Office Supplies,Binders,247.3,3,0.19,102.78,Central,Samsung,Naperville
CA-2020-01320,2022-08-22 01:58:08.344172080,First Class,CUST-1320,Customer 1320,Corporate,Illinois,Office Supplies,Paper,383.57,3,0.06,-59.7,Central,HP,Chicago
CA-2020-01321,2022-08-22 19:29:51.895947968,First Class,CUST-1321,Customer 1321,Home Office,Florida,Furniture,Tables,224.73,4,0.18,84.99,South,Lenovo,Miami
CA-2020-01322,2022-08-23 13:01:35.447723856,Second Class,CUST-1322,Customer 1322,Corporate,New York,Technology,Machines,271.5,8,0.29,178.02,East,Apple,Buffalo
CA-2020-01323,2022-08-24 06:33:18.999499744,Same Day,CUST-1323,Customer 1323,Consumer,Texas,Office Supplies,Paper,312.34,9,0.19,177.42,Central,Samsung,Austin
CA-2020-01324,2022-08-25 00:05:02.551275632,Standard Class,CUST-1324,Customer 1324,Corporate,Florida,Technology,Accessories,178.09,1,0.33,92.59,South,Lenovo,Miami
CA-2020-01325,2022-08-25 17:36:46.103051520,Standard Class,CUST-1325,Customer 1325,Home Office,Illinois,Office Supplies,Paper,375.87,6,0.25,91.38,Central,Samsung,Chicago
CA-2020-01326,2022-08-26 11:08:29.654827408,Standard Class,CUST-1326,Customer 1326,Corporate,Texas,Office Supplies,Binders,406.67,4,0.38,199.52,Central,HP,Houston
CA-2020-01327,2022-08-27 04:40:13.206603296,First Class,CUST-1327,Customer 1327,Corporate,Florida,Furniture,Tables,288.22,2,0.17,56.31,South,Lenovo,Miami
CA-2020-01328,2022-08-27 22:11:56.758379184,Standard Class,CUST-1328,Customer 1328,Corporate,California,Furniture,Bookcases,431.17,3,0.12,-52.38,West,Microsoft,San Francisco
CA-2020-01329,2022-08-28 15:43:40.310155072,Same Day,CUST-1329,Customer 1329,Home Office,Florida,Technology,Machines,264.85,7,0.42,-75.95,South,Samsung,Tampa
CA-2020-01330,2022-08-29 09:15:23.861930960,Standard Class,CUST-1330,Customer 1330,Corporate,California,Office Supplies,Paper,402.66,1,0.15,122.28,West,Samsung,San Francisco
CA-2020-01331,2022-08-30 02:47:07.413706848,First Class,CUST-1331,Customer 1331,Corporate,Texas,Office Supplies,Labels,416.96,2,0.39,-72.9,Central,HP,Austin
CA-2020-01332,2022-08-30 20:18:50.965482736,Standard Class,CUST-1332,Customer 1332,Consumer,New York,Office Supplies,Labels,171.26,9,0.18,47.19,East,Lenovo,Rochester
CA-2020-01333,2022-08-31 13:50:34.517258624,Same Day,CUST-1333,Customer 1333,Consumer,Illinois,Furniture,Tables,268.38,1,0.47,155.29,Central,Apple,Chicago
CA-2020-01334,2022-09-01 07:22:18.069034512,Same Day,CUST-1334,Customer 1334,Corporate,Illinois,Office Supplies,Binders,48.21,3,0.44,97.72,Central,Apple,Chicago
CA-2020-01335,2022-09-02 00:54:01.620810400,Standard Class,CUST-1335,Customer 1335,Home Office,New York,Technology,Copiers,225.27,4,0.4,-36.97,East,Lenovo,Rochester
CA-2020-01336,2022-09-02 18:25:45.172586288,Same Day,CUST-1336,Customer 1336,Consumer,New York,Office Supplies,Storage,378.71,8,0.26,108.07,East,Dell,Buffalo
CA-2020-01337,2022-09-03 11:57:28.724362176,Second Class,CUST-1337,Customer 1337,Home Office,Illinois,Furniture,Chairs,396.03,3,0.35,155.87,Central,Microsoft,Springfield
CA-2020-01338,2022-09-04 05:29:12.276138064,Same Day,CUST-1338,Customer 1338,Corporate,Texas,Furniture,Tables,192.61,9,0.18,166.89,Central,Samsung,Houston
CA-2020-01339,2022-09-04 23:00:55.827913952,Same Day,CUST-1339,Customer 1339,Consumer,California,Furniture,Bookcases,344.29,4,0.14,-6.55,West,Microsoft,Los Angeles
CA-2020-01340,2022-09-05 16:32:39.379689840,Second Class,CUST-1340,Customer 1340,Corporate,California,Furniture,Bookcases,28.74,3,0.04,-60.68,West,Dell,San Diego
CA-2020-01341,2022-09-06 10:04:22.931465728,Same Day,CUST-1341,Customer 1341,Consumer,Illinois,Office Supplies,Paper,292.23,7,0.18,30.68,Central,HP,Naperville
CA-2020-01342,2022-09-07 03:36:06.483241616,Second Class,CUST-1342,Customer 1342,Corporate,New York,Office Supplies,Labels,95.9,9,0.04,132.6,East,Microsoft,Rochester
CA-2020-01343,2022-09-07 21:07:50.035017504,Same Day,CUST-1343,Customer 1343,Home Office,Illinois,Office Supplies,Paper,249.4,3,0.12,30.12,Central,Samsung,Springfield
CA-2020-01344,2022-09-08 14:39:33.586793392,Same Day,CUST-1344,Customer 1344,Corporate,New York,Office Supplies,Labels,396.66,3,0.11,17.49,East,Apple,Buffalo
CA-2020-01345,2022-09-09 08:11:17.138569280,First Class,CUST-1345,Customer 1345,Corporate,California,Furniture,Bookcases,16.3,8,0.23,148.17,West,Lenovo,San Diego
CA-2020-01346,2022-09-10 01:43:00.690345168,First Class,CUST-1346,Customer 1346,Consumer,Florida,Furniture,Furnishings,317.39,4,0.49,-14.0,South,Lenovo,Miami
CA-2020-01347,2022-09-10 19:14:44.242121056,First Class,CUST-1347,Customer 1347,Corporate,California,Technology,Accessories,308.17,6,0.4,-42.31,West,Lenovo,Los Angeles
CA-2020-01348,2022-09-11 12:46:27.793896944,Standard Class,CUST-1348,Customer 1348,Home Office,Texas,Technology,Machines,391.25,2,0.09,99.18,Central,Lenovo,Dallas
CA-2020-01349,2022-09-12 06:18:11.345672832,Standard Class,CUST-1349,Customer 1349,Home Office,New York,Technology,Machines,48.6,3,0.33,37.33,East,Microsoft,New York City
CA-2020-01350,2022-09-12 23:49:54.897448720,Standard Class,CUST-1350,Customer 1350,Consumer,Texas,Office Supplies,Paper,75.07,7,0.44,27.37,Central,HP,Austin
CA-2020-01351,2022-09-13 17:21:38.449224608,First Class,CUST-1351,Customer 1351,Home Office,California,Technology,Copiers,240.62,9,0.21,135.85,West,HP,Los Angeles
CA-2020-01352,2022-09-14 10:53:22.001000496,Standard Class,CUST-1352,Customer 1352,Corporate,Texas,Furniture,Bookcases,308.9,2,0.21,17.8,Central,Apple,Houston
CA-2020-01353,2022-09-15 04:25:05.552776384,Second Class,CUST-1353,Customer 1353,Corporate,California,Office Supplies,Labels,115.92,8,0.2,142.73,West,Dell,San Diego
CA-2020-01354,2022-09-15 21:56:49.104552272,First Class,CUST-1354,Customer 1354,Consumer,Texas,Technology,Phones,466.01,9,0.42,197.97,Central,Samsung,Austin
CA-2020-01355,2022-09-16 15:28:32.656328160,Second Class,CUST-1355,Customer 1355,Home Office,New York,Furniture,Bookcases,152.04,2,0.05,-37.69,East,Dell,Buffalo
CA-2020-01356,2022-09-17 09:00:16.208104048,Standard Class,CUST-1356,Customer 1356,Corporate,New York,Office Supplies,Storage,356.99,6,0.48,128.14,East,HP,Buffalo
CA-2020-01357,2022-09-18 02:31:59.759879936,Standard Class,CUST-1357,Customer 1357,Corporate,New York,Office Supplies,Binders,210.48,6,0.11,36.66,East,Apple,Rochester
CA-2020-01358,2022-09-18 20:03:43.311655824,Standard Class,CUST-1358,Customer 1358,Corporate,Texas,Office Supplies,Paper,311.08,6,0.2,142.2,Central,Microsoft,Houston
CA-2020-01359,2022-09-19 13:35:26.863431712,Standard Class,CUST-1359,Customer 1359,Consumer,New York,Technology,Copiers,390.93,1,0.18,188.37,East,Microsoft,New York City
CA-2020-01360,2022-09-20 07:07:10.415207600,Second Class,CUST-1360,Customer 1360,Corporate,Texas,Technology,Copiers,181.28,3,0.25,199.97,Central,Samsung,Dallas
CA-2020-01361,2022-09-21 00:38:53.966983488,Second Class,CUST-1361,Customer 1361,Corporate,Texas,Technology,Accessories,447.44,7,0.29,-77.39,Central,Samsung,Austin
CA-2020-01362,2022-09-21 18:10:37.518759376,Same Day,CUST-1362,Customer 1362,Corporate,New York,Technology,Machines,69.75,2,0.37,15.38,East,Microsoft,New York City
CA-2020-01363,2022-09-22 11:42:21.070535264,Standard Class,CUST-1363,Customer 1363,Consumer,Florida,Technology,Machines,207.28,4,0.13,6.58,South,Lenovo,Orlando
CA-2020-01364,2022-09-23 05:14:04.622311152,Same Day,CUST-1364,Customer 1364,Consumer,Florida,Furniture,Furnishings,235.37,5,0.41,-80.46,South,Samsung,Orlando
CA-2020-01365,2022-09-23 22:45:48.174087040,First Class,CUST-1365,Customer 1365,Corporate,Illinois,Technology,Phones,75.79,4,0.39,99.68,Central,Dell,Naperville
CA-2020-01366,2022-09-24 16:17:31.725862928,First Class,CUST-1366,Customer 1366,Consumer,California,Office Supplies,Storage,176.93,1,0.32,-58.5,West,HP,San Diego
CA-2020-01367,2022-09-25 09:49:15.277638816,First Class,CUST-1367,Customer 1367,Consumer,Illinois,Office Supplies,Labels,182.43,8,0.14,174.0,Central,Dell,Chicago
CA-2020-01368,2022-09-26 03:20:58.829414704,First Class,CUST-1368,Customer 1368,Corporate,Illinois,Technology,Copiers,370.99,7,0.39,146.29,Central,Dell,Naperville
CA-2020-01369,2022-09-26 20:52:42.381190592,Standard Class,CUST-1369,Customer 1369,Consumer,Texas,Furniture,Tables,211.33,4,0.21,-5.26,Central,Microsoft,Austin
CA-2020-01370,2022-09-27 14:24:25.932966480,Standard Class,CUST-1370,Customer 1370,Corporate,Florida,Technology,Copiers,306.31,6,0.15,169.91,South,Apple,Miami
CA-2020-01371,2022-09-28 07:56:09.484742368,First Class,CUST-1371,Customer 1371,Consumer,Texas,Office Supplies,Labels,245.95,4,0.34,75.48,Central,Apple,Austin
CA-2020-01372,2022-09-29 01:27:53.036518256,Same Day,CUST-1372,Customer 1372,Home Office,Texas,Technology,Accessories,33.42,1,0.39,-83.91,Central,HP,Dallas
CA-2020-01373,2022-09-29 18:59:36.588294144,First Class,CUST-1373,Customer 1373,Corporate,California,Technology,Machines,459.26,3,0.31,196.07,West,HP,Los Angeles
CA-2020-01374,2022-09-30 12:31:20.140070032,Same Day,CUST-1374,Customer 1374,Home Office,Florida,Office Supplies,Binders,203.56,6,0.17,-31.41,South,HP,Orlando
CA-2020-01375,2022-10-01 06:03:03.691845920,Standard Class,CUST-1375,Customer 1375,Corporate,New York,Technology,Machines,403.34,2,0.05,-34.54,East,Microsoft,New York City
CA-2020-01376,2022-10-01 23:34:47.243621808,Second Class,CUST-1376,Customer 1376,Home Office,Texas,Technology,Accessories,418.94,1,0.33,-79.23,Central,Microsoft,Dallas
CA-2020-01377,2022-10-02 17:06:30.795397696,Second Class,CUST-1377,Customer 1377,Corporate,Illinois,Office Supplies,Labels,85.25,4,0.14,58.85,Central,HP,Naperville
CA-2020-01378,2022-10-03 10:38:14.347173584,Standard Class,CUST-1378,Customer 1378,Corporate,New York,Technology,Accessories,341.83,5,0.48,197.54,East,Dell,New York City
CA-2020-01379,2022-10-04 04:09:57.898949472,Standard Class,CUST-1379,Customer 1379,Corporate,Texas,Technology,Machines,240.94,3,0.3,190.97,Central,Microsoft,Houston
CA-2020-01380,2022-10-04 21:41:41.450725360,Second Class,CUST-1380,Customer 1380,Home Office,Florida,Technology,Copiers,265.99,4,0.14,20.41,South,Samsung,Miami
CA-2020-01381,2022-10-05 15:13:25.002501248,Second Class,CUST-1381,Customer 1381,Home Office,New York,Technology,Machines,61.54,6,0.27,185.72,East,Apple,Buffalo
CA-2020-01382,2022-10-06 08:45:08.554277136,First Class,CUST-1382,Customer 1382,Corporate,California,Furniture,Furnishings,422.53,1,0.08,109.76,West,Dell,San Diego
